OTU,ID
ASV1623,69980
ASV2686,499899
ASV1672,553357
ASV0769,836783
ASV1409,1104848
ASV2112,219331
ASV2639,333235
ASV3618,722628
ASV0344,722628
ASV0043,722628
ASV0123,722628
ASV5170,722628
ASV0238,522986
ASV6022,522986
ASV2177,522986
ASV1918,315391
ASV1017,748070
ASV3208,1104592
ASV0374,253814
ASV1209,253814
ASV2980,944197
ASV2402,622288
ASV1085,557722
ASV2648,1784974
ASV1600,1784974
ASV6228,1784974
ASV3044,4338598
ASV1440,4359316
ASV3890,353322
ASV4211,357342
ASV4837,251381
ASV6501,251381
ASV0011,251381
ASV0030,251381
ASV0749,1084906
ASV0096,1084906
ASV1344,4340927
ASV1988,2665096
ASV3591,351960
ASV0199,4308446
ASV2227,1933402
ASV2483,1098634
ASV3860,560228
ASV2405,347369
ASV1588,132939
ASV3024,818369
ASV2494,4311041
ASV2505,1117404
ASV1805,4352242
ASV1793,4352242
ASV3272,337914
ASV5087,588835
ASV3985,588835
ASV2385,168671
ASV1310,823439
ASV2748,360268
ASV1851,285497
ASV2711,1137744
ASV0257,4367489
ASV0861,4434215
ASV2242,237863
ASV0028,237863
ASV6143,237863
ASV0274,237863
ASV6148,237863
ASV0631,237863
ASV1808,237863
ASV6486,237863
ASV3258,950620
ASV6096,758719
ASV0163,785526
ASV0050,785526
ASV3384,364034
ASV1185,574008
ASV0613,275246
ASV0004,275246
ASV0534,917635
ASV3998,917635
ASV0703,917635
ASV0191,764046
ASV0977,764046
ASV3555,841907
ASV3233,343709
ASV0318,913174
ASV2144,238864
ASV1134,822904
ASV0195,171401
ASV0816,171401
ASV2076,171401
ASV0666,171401
ASV0810,171401
ASV3037,171401
ASV0963,171401
ASV2603,557939
ASV1839,822584
ASV2699,111319
ASV2744,228694
ASV0812,339532
ASV2644,1602314
ASV0674,716006
ASV3206,516569
ASV2896,804449
ASV1866,3869719
ASV3385,213177
ASV4189,588165
ASV2510,896098
ASV2767,782472
ASV1845,546813
ASV3225,223237
ASV3406,355277
ASV1791,357743
ASV3203,934235
ASV3549,434004
ASV1317,563439
ASV4230,1953633
ASV2690,564941
ASV0918,1047041
ASV0482,355307
ASV2043,218098
ASV1915,218098
ASV2039,311155
ASV1461,567843
ASV2192,4370555
ASV6495,555568
ASV1000,1088120
ASV1426,1088120
ASV1577,1088120
ASV2507,524318
ASV2691,73910
ASV6224,705967
ASV0403,705967
ASV0088,705967
ASV1132,705967
ASV4298,553746
ASV3008,527762
ASV3262,854930
ASV1712,578551
ASV2272,578551
ASV0822,646549
ASV6270,646549
ASV0649,646549
ASV0554,646549
ASV2620,952082
ASV3136,145000
ASV2582,4433019
ASV3451,36221
ASV0149,939892
ASV1617,939892
ASV0116,939892
ASV5117,939892
ASV2946,141219
ASV3403,141219
ASV1476,141219
ASV0858,257891
ASV2279,912669
ASV5806,368902
ASV1998,591699
ASV1278,591699
ASV6269,591699
ASV2135,591699
ASV0767,581409
ASV1099,581409
ASV0742,581409
ASV0576,581409
ASV3528,4326875
ASV3722,195222
ASV0508,592160
ASV1285,592160
ASV2219,817349
ASV1181,817349
ASV0615,817349
ASV6305,1106617
ASV0154,1106617
ASV2842,1106617
ASV1902,1106617
ASV1253,1106617
ASV0267,1106617
ASV0463,1106617
ASV1115,1106617
ASV0670,1106617
ASV0223,1106617
ASV0651,1106617
ASV0350,1106617
ASV1737,1106617
ASV1580,665869
ASV2496,548887
ASV0422,548887
ASV0834,235348
ASV2380,605681
ASV2055,605681
ASV1360,4338742
ASV2409,564309
ASV4091,564309
ASV4025,153225
ASV3142,46681
ASV1781,46681
ASV2120,309720
ASV2825,570385
ASV2735,570385
ASV3542,1137229
ASV1666,809437
ASV0217,261300
ASV0108,261300
ASV3456,261300
ASV1930,575067
ASV0602,221896
ASV1108,198783
ASV4740,4447049
ASV0607,589792
ASV0581,1086621
ASV0962,826744
ASV0242,621037
ASV1057,4349379
ASV2991,1145153
ASV0328,1658350
ASV1488,1052264
ASV1807,928574
ASV0862,342268
ASV2118,1087462
ASV2391,1087462
ASV2513,1087462
ASV1713,1087462
ASV2198,1087462
ASV2627,817284
ASV5503,565301
ASV5509,565301
ASV4841,565301
ASV1496,996068
ASV2486,278130
ASV0711,735032
ASV1894,813980
ASV2698,831922
ASV2836,831922
ASV3255,1008689
ASV0704,572970
ASV1139,572970
ASV1235,572970
ASV2106,576472
ASV1011,164216
ASV1537,164216
ASV0200,548468
ASV1215,811763
ASV0773,988542
ASV0491,988542
ASV2732,1123475
ASV1508,4403095
ASV4240,544324
ASV3831,544324
ASV3207,569456
ASV1160,584263
ASV2377,584263
ASV4935,584263
ASV3545,1038712
ASV1325,256657
ASV2638,256657
ASV0823,256657
ASV1079,256657
ASV3127,187652
ASV1622,178478
ASV2530,941803
ASV1831,941487
ASV3081,747857
ASV1614,747857
ASV2816,3744574
ASV1683,238697
ASV2931,589956
ASV0492,585221
ASV0012,4123679
ASV1681,107275
ASV1739,4333237
ASV1428,537370
ASV1665,537370
ASV1182,537370
ASV1399,537370
ASV2226,217200
ASV3864,1105687
ASV3344,226125
ASV0298,226125
ASV0317,226125
ASV0888,226125
ASV3481,226125
ASV1649,226125
ASV1881,226125
ASV3405,267674
ASV4258,213764
ASV4046,1697002
ASV1790,579033
ASV0577,866365
ASV2261,47013
ASV3060,1065187
ASV1208,646129
ASV1098,12457
ASV4901,159560
ASV1375,159560
ASV1834,159560
ASV6057,159560
ASV2218,159560
ASV1744,735569
ASV0451,4319494
ASV1335,4319494
ASV5038,4319494
ASV0034,4319494
ASV0103,4319494
ASV2856,325483
ASV1636,206826
ASV0856,352304
ASV1868,420127
ASV4811,807821
ASV3064,233993
ASV0541,1040713
ASV5364,217732
ASV3967,217732
ASV2453,217732
ASV1483,217732
ASV0018,217732
ASV0057,217732
ASV0870,217732
ASV0126,217732
ASV0364,217732
ASV5504,217732
ASV5301,217732
ASV1073,217732
ASV4436,217732
ASV4425,217732
ASV6029,542278
ASV1621,628293
ASV1505,628293
ASV0287,1107362
ASV0874,721526
ASV1175,249034
ASV0336,839235
ASV1550,730684
ASV2450,5860
ASV2449,5860
ASV0212,5860
ASV2612,878663
ASV1575,1051517
ASV0578,1051517
ASV1859,1051517
ASV0428,1051517
ASV0390,1033018
ASV1214,1033018
ASV1260,1033018
ASV1138,1033018
ASV1983,1033018
ASV0025,829116
ASV6594,829116
ASV0931,829116
ASV3068,1013464
ASV3637,1544412
ASV3253,224900
ASV2848,359570
ASV2103,358080
ASV0167,4294457
ASV0094,580411
ASV2854,277727
ASV3265,1024056
ASV0114,854050
ASV2760,185659
ASV0408,245906
ASV1058,141461
ASV3122,300285
ASV2282,352497
ASV2035,537775
ASV0899,927720
ASV1836,810759
ASV3147,247509
ASV2996,1038865
ASV2642,265162
ASV4047,222753
ASV1990,575014
ASV3681,4295251
ASV3247,582558
ASV3417,2087657
ASV3699,560243
ASV3667,1078997
ASV1010,817401
ASV1423,547764
ASV2123,1087471
ASV1499,1087471
ASV1975,1087471
ASV1313,1087471
ASV2493,1087471
ASV0990,1087471
ASV2571,2353709
ASV2337,1086274
ASV3302,3506234
ASV3993,799024
ASV1830,871009
ASV2396,1107976
ASV3229,225404
ASV4026,710141
ASV2998,264967
ASV4185,567464
ASV2623,564487
ASV2634,564487
ASV1653,546740
ASV0147,546740
ASV5996,546740
ASV0245,546740
ASV4496,546740
ASV0702,546740
ASV5679,546740
ASV5687,546740
ASV5032,546740
ASV5776,546740
ASV0197,546740
ASV5904,546740
ASV5262,546740
ASV1955,546740
ASV2086,2595950
ASV0937,2595950
ASV1667,771050
ASV0753,1107029
ASV0893,822814
ASV0008,797229
ASV2799,92430
ASV1319,1039092
ASV1014,1039092
ASV0358,1039092
ASV2140,761545
ASV0339,114215
ASV0224,318462
ASV0398,318462
ASV2572,859512
ASV2142,589946
ASV6474,543065
ASV4231,543065
ASV2059,886673
ASV0720,886673
ASV4810,886673
ASV0669,886673
ASV1726,886673
ASV1981,886673
ASV3422,886673
ASV1798,541354
ASV2870,28246
ASV1796,823671
ASV3209,365181
ASV6442,788632
ASV0488,788632
ASV1002,788632
ASV1804,788632
ASV1536,788632
ASV3054,992510
ASV1549,547232
ASV1281,55494
ASV1833,55494
ASV3450,55494
ASV2837,55494
ASV2350,1034564
ASV1035,1034564
ASV3276,956988
ASV1111,511303
ASV1020,131798
ASV1060,1074016
ASV2289,1074016
ASV2264,1074016
ASV1364,590099
ASV0689,590099
ASV1296,4421846
ASV0323,1100798
ASV3093,734687
ASV3370,773399
ASV2098,760955
ASV0805,358766
ASV2296,358766
ASV1722,344155
ASV3581,32581
ASV1668,524725
ASV1682,287508
ASV1212,588520
ASV0261,553766
ASV0289,543999
ASV0099,543999
ASV0098,543999
ASV3623,543999
ASV1398,326605
ASV0302,326605
ASV1574,368698
ASV3913,424016
ASV3823,155521
ASV2913,423264
ASV2220,120505
ASV2286,120505
ASV0042,208171
ASV0040,208171
ASV1509,532139
ASV1615,532139
ASV4301,640999
ASV4894,640999
ASV1251,2222
ASV0633,857556
ASV0765,573374
ASV1523,573374
ASV0946,615514
ASV4290,82372
ASV0889,903426
ASV0360,903426
ASV1456,903426
ASV0206,903426
ASV2681,903426
ASV2680,903426
ASV1658,4400334
ASV1670,1079671
ASV2208,348642
ASV0005,806964
ASV3696,983889
ASV2838,813720
ASV2003,875735
ASV2292,713957
ASV2868,4460358
ASV2707,658233
ASV0694,539582
ASV0881,967069
ASV3512,809188
ASV2532,113533
ASV2172,4481782
ASV0682,347847
ASV0684,347847
ASV0279,347847
ASV0683,347847
ASV2162,948242
ASV2419,160321
ASV3390,1105305
ASV2588,223804
ASV2586,230476
ASV1581,517156
ASV2841,517156
ASV0115,559996
ASV1917,369182
ASV0973,413256
ASV2716,238813
ASV3146,66912
ASV1858,1140859
ASV1679,591049
ASV3124,540980
ASV0656,1045587
ASV1525,2363675
ASV1306,2363675
ASV0897,71577
ASV2104,264229
ASV2616,264229
ASV0333,264229
ASV2709,264229
ASV0159,264229
ASV0509,264229
ASV0450,264229
ASV3382,264229
ASV0582,264229
ASV1256,264229
ASV0487,264229
ASV1038,264229
ASV1494,264229
ASV0877,264229
ASV6033,795328
ASV4225,849118
ASV3289,847358
ASV2846,875867
ASV2497,798562
ASV2344,998905
ASV2367,998905
ASV0843,998905
ASV1578,998905
ASV0539,557211
ASV3163,564588
ASV1991,550937
ASV1655,565691
ASV1271,565691
ASV1838,137954
ASV2993,1141218
ASV3829,812105
ASV3098,1011361
ASV3201,512148
ASV5626,434587
ASV0060,434587
ASV0164,434587
ASV0394,434587
ASV0010,434587
ASV0066,434587
ASV0221,434587
ASV3169,434587
ASV4791,434587
ASV0815,434587
ASV5027,434587
ASV1264,434587
ASV0838,434587
ASV2560,434587
ASV0624,434587
ASV0175,434587
ASV4346,434587
ASV3931,434587
ASV5133,434587
ASV0277,434587
ASV0362,434587
ASV0503,434587
ASV4336,434587
ASV4313,434587
ASV2319,434587
ASV2420,434587
ASV3924,434587
ASV0194,434587
ASV0655,434587
ASV0424,434587
ASV1029,434587
ASV6603,434587
ASV2869,556073
ASV1873,1029949
ASV4131,573413
ASV3984,573413
ASV0855,573413
ASV0950,573413
ASV0254,573413
ASV2924,86185
ASV1066,541345
ASV0420,325808
ASV1548,325808
ASV3248,313037
ASV0077,106877
ASV1294,143392
ASV1401,1106362
ASV0019,1040645
ASV1610,1084417
ASV0857,979107
ASV0968,979107
ASV3125,979107
ASV1328,816229
ASV1432,322136
ASV2366,581306
ASV1144,350224
ASV4252,136377
ASV5441,810704
ASV3879,1060029
ASV1320,335000
ASV2206,103802
ASV4074,770205
ASV0739,999477
ASV0594,999477
ASV0401,999477
ASV3290,279978
ASV3741,588301
ASV1156,1044212
ASV1045,915452
ASV1762,582961
ASV3691,576960
ASV3483,579924
ASV0759,592957
ASV0264,975306
ASV1443,975306
ASV0860,766989
ASV0595,643362
ASV0179,103241
ASV2819,241977
ASV1391,201191
ASV1768,4375292
ASV1374,4375292
ASV0728,292521
ASV4144,807112
ASV0321,807112
ASV0730,807112
ASV0766,807112
ASV0939,807112
ASV5983,807112
ASV3992,73324
ASV1908,209573
ASV2454,130219
ASV0439,130219
ASV3964,130219
ASV1092,130219
ASV3473,130219
ASV3830,545460
ASV6090,4437491
ASV1897,889025
ASV0608,586650
ASV0087,586650
ASV2171,586650
ASV2714,825156
ASV1567,861780
ASV0259,4420769
ASV4170,4420769
ASV0044,4420769
ASV0203,780650
ASV0272,780650
ASV0906,780650
ASV0414,150582
ASV0562,937813
ASV0760,703741
ASV2145,550484
ASV1527,832113
ASV2269,2105446
ASV3697,809993
ASV0006,558264
ASV3014,771824
ASV3675,512702
ASV0136,544841
ASV1040,544841
ASV3979,544841
ASV1424,544841
ASV4192,544841
ASV1973,578526
ASV0762,773575
ASV0830,773575
ASV2966,773575
ASV2049,545862
ASV0443,43170
ASV5103,43170
ASV3865,159038
ASV3251,159038
ASV3228,658224
ASV2034,1072562
ASV2618,1072562
ASV2831,107450
ASV3572,101880
ASV2752,866043
ASV2414,2685349
ASV4035,219243
ASV1708,2685346
ASV2372,2685346
ASV1519,534403
ASV6052,236204
ASV6267,236204
ASV3200,160406
ASV0332,531374
ASV0209,828667
ASV2739,828667
ASV0399,251292
ASV2092,759916
ASV1067,708680
ASV4028,303498
ASV4201,851865
ASV0787,851865
ASV0524,851865
ASV0587,851865
ASV2297,851865
ASV4884,1065974
ASV0907,1065974
ASV3501,168817
ASV1016,347529
ASV0442,302703
ASV0665,302703
ASV0083,302703
ASV1223,302703
ASV0952,582379
ASV2687,522927
ASV3101,522927
ASV2088,1096010
ASV2027,426919
ASV2075,823476
ASV0386,565425
ASV0563,565425
ASV4883,565425
ASV1137,1067488
ASV3058,851668
ASV4680,512687
ASV1194,512687
ASV4782,512687
ASV6505,512687
ASV2889,512687
ASV0104,512687
ASV0850,512687
ASV0388,512687
ASV2232,512687
ASV0216,512687
ASV0660,512687
ASV0084,512687
ASV2248,512687
ASV2916,512687
ASV6216,512687
ASV5114,512687
ASV4016,4434039
ASV3899,1053775
ASV2734,1053775
ASV1977,288238
ASV2457,403318
ASV3584,1141660
ASV3777,4196062
ASV2604,4468333
ASV0755,892370
ASV2742,892370
ASV2305,892370
ASV2265,892370
ASV2592,1141681
ASV1434,620319
ASV1321,620319
ASV2981,699027
ASV1862,699027
ASV1965,699027
ASV2471,699027
ASV1533,4422519
ASV4037,744935
ASV3118,565730
ASV3046,918389
ASV4079,48487
ASV0955,291090
ASV1234,291090
ASV3558,352774
ASV2811,645729
ASV0239,544106
ASV0312,963344
ASV0201,3278095
ASV0262,3278095
ASV1654,3278095
ASV1004,470382
ASV0934,470382
ASV1912,3981263
ASV0343,188150
ASV5631,188150
ASV3957,188150
ASV0425,188150
ASV2036,110755
ASV1396,526490
ASV2063,526496
ASV0620,526496
ASV0285,526496
ASV3901,717279
ASV0652,717279
ASV3311,589920
ASV0894,370183
ASV0681,804483
ASV2459,1067865
ASV2295,279384
ASV0859,538428
ASV1405,205859
ASV6092,217239
ASV0109,217239
ASV4092,319044
ASV1643,319044
ASV0074,319044
ASV5057,319044
ASV0640,319044
ASV6222,319044
ASV2317,319044
ASV0381,319044
ASV1742,339375
ASV4181,547256
ASV0974,77498
ASV1448,819472
ASV0148,651897
ASV2401,4452842
ASV2635,4452842
ASV1913,1011712
ASV0885,1011712
ASV0898,1108275
ASV0331,1108275
ASV0297,1108275
ASV0547,1108275
ASV0475,1108275
ASV1311,1108275
ASV2727,1108275
ASV1037,1108275
ASV0193,1108275
ASV0471,1108275
ASV1974,612406
ASV0938,352192
ASV3365,977756
ASV3858,1065350
ASV2979,593016
ASV1832,266579
ASV1498,1060565
ASV3230,4298020
ASV2478,131516
ASV1960,582973
ASV2464,533650
ASV5767,593700
ASV0606,359098
ASV4051,576442
ASV0743,1097359
ASV0985,1097359
ASV0393,1097359
ASV1459,1097359
ASV3909,1097359
ASV0266,1097359
ASV2147,973942
ASV3808,576629
ASV0636,576629
ASV2025,1081614
ASV5805,586489
ASV0053,586489
ASV1593,1014707
ASV1968,559454
ASV3256,1106130
ASV1467,262453
ASV2761,334383
ASV3431,689528
ASV3010,689528
ASV2390,689528
ASV1877,877752
ASV0903,1105814
ASV1422,1105814
ASV3867,1105814
ASV0951,1105814
ASV3547,219818
ASV1855,247756
ASV1164,816781
ASV1153,646909
ASV1618,2554
ASV3514,749896
ASV0538,210046
ASV0023,2556149
ASV5985,2556149
ASV2020,2556149
ASV5009,2556149
ASV3002,579026
ASV3502,2394
ASV3235,312863
ASV2301,821644
ASV1255,821644
ASV1921,4371286
ASV2188,550142
ASV2062,290977
ASV3212,4302472
ASV4009,227112
ASV2607,1028542
ASV2871,545495
ASV2466,962380
ASV1080,805856
ASV2125,819699
ASV2203,362450
ASV1408,362450
ASV0569,799211
ASV0982,799211
ASV0313,105315
ASV0571,105315
ASV1126,105315
ASV2609,387744
ASV2973,851704
ASV2798,851704
ASV0112,1931
ASV3550,883748
ASV3084,883748
ASV2706,557665
ASV3121,1047886
ASV1778,4051670
ASV0675,342221
ASV3820,641123
ASV3386,1049277
ASV2650,4395734
ASV4905,936354
ASV0315,936354
ASV2310,307381
ASV6464,1569332
ASV0494,1569332
ASV0082,1569332
ASV1530,676066
ASV2952,4308297
ASV0349,349828
ASV0964,539547
ASV1005,339013
ASV1999,133075
ASV2373,331227
ASV3045,809380
ASV4198,554795
ASV2061,148878
ASV2984,945478
ASV0423,808031
ASV1183,808031
ASV3546,830545
ASV4295,830545
ASV2479,256694
ASV3062,4313853
ASV0137,4313853
ASV0003,4313853
ASV0341,4313853
ASV0138,4313853
ASV0809,4313853
ASV4426,4313853
ASV6081,4313853
ASV3786,4313853
ASV4204,820843
ASV4145,746675
ASV1906,746675
ASV0189,366311
ASV4065,709012
ASV1732,142247
ASV3554,941024
ASV0437,314432
ASV2099,525371
ASV0351,813944
ASV4963,813944
ASV1985,207689
ASV2845,207689
ASV3645,862115
ASV2201,169428
ASV1772,574742
ASV3849,1143179
ASV0205,940737
ASV0506,940737
ASV0433,963825
ASV0811,963825
ASV0075,342749
ASV1590,540546
ASV0987,547268
ASV2746,547268
ASV3582,888880
ASV0153,4198891
ASV3106,1016118
ASV2755,4420564
ASV1400,589864
ASV6258,333882
ASV3178,333882
ASV3650,421125
ASV2472,1118744
ASV2047,1118744
ASV3912,1104688
ASV2222,4345624
ASV3701,345614
ASV2276,345614
ASV2985,1044235
ASV2474,364538
ASV2293,2992307
ASV1544,822517
ASV1576,822517
ASV0101,624227
ASV3090,699855
ASV2024,681987
ASV3373,1111517
ASV3301,224548
ASV0490,276106
ASV0251,276106
ASV2037,574566
ASV6040,1051459
ASV4751,1051459
ASV4054,1051459
ASV0378,1051459
ASV1282,1051459
ASV0457,1051459
ASV3293,1051459
ASV3711,852722
ASV0650,369429
ASV2758,163857
ASV2515,250458
ASV2503,2818167
ASV2728,720949
ASV5585,974121
ASV1324,974121
ASV0186,974121
ASV1394,974121
ASV0495,974121
ASV1205,974121
ASV6268,974121
ASV2363,974121
ASV2943,541375
ASV2823,369953
ASV3653,833609
ASV1436,579475
ASV3304,744404
ASV0017,1083194
ASV0086,1083194
ASV0081,1083194
ASV0156,1083194
ASV3776,586074
ASV3316,1124689
ASV2482,235468
ASV3076,592287
ASV3218,806405
ASV2148,657266
ASV2370,4440164
ASV2947,4346564
ASV2512,4346564
ASV0129,80188
ASV3519,153521
ASV3936,4437290
ASV2410,854368
ASV3694,1014513
ASV3551,134265
ASV0493,909170
ASV5459,152417
ASV0404,801568
ASV1039,754410
ASV0307,80664
ASV2834,582754
ASV1087,582754
ASV4060,4425473
ASV3818,170831
ASV6458,170831
ASV0520,87245
ASV2689,143917
ASV1993,716887
ASV1978,808597
ASV0481,808597
ASV0831,808597
ASV0727,808597
ASV0778,278562
ASV4214,856920
ASV2853,316008
ASV1429,787865
ASV0079,823251
ASV1598,610107
ASV1340,610107
ASV2110,610107
ASV2990,552935
ASV3414,530046
ASV2348,4344055
ASV3089,495001
ASV1078,964989
ASV2589,752327
ASV2175,351627
ASV4040,545247
ASV3922,545247
ASV1963,326873
ASV3429,531899
ASV3079,851113
ASV2116,4461517
ASV0988,320892
ASV2306,301603
ASV4029,569550
ASV4270,164660
ASV1438,916143
ASV1627,4480176
ASV2721,565660
ASV2379,1111776
ASV2508,4381696
ASV5686,537954
ASV3318,804621
ASV3117,208790
ASV2281,976441
ASV2195,976441
ASV2470,976441
ASV0983,976441
ASV1775,1084080
ASV2652,79309
ASV1967,769643
ASV4825,769643
ASV0722,970318
ASV1001,79436
ASV2490,4361763
ASV2531,4361763
ASV2945,1080980
ASV1292,916529
ASV2107,826624
ASV3573,4310798
ASV0411,238484
ASV2365,50794
ASV0382,1115061
ASV2580,1115061
ASV2136,461318
ASV0522,4424725
ASV4048,32546
ASV3897,3401140
ASV1545,867624
ASV0920,791738
ASV0111,791738
ASV3613,340334
ASV2999,461487
ASV2398,589277
ASV0529,589277
ASV1534,589277
ASV0659,589277
ASV1100,589277
ASV1909,815167
ASV0561,580625
ASV0658,580625
ASV2928,580625
ASV1349,975335
ASV2622,975335
ASV3274,975335
ASV4955,1101488
ASV0150,1101488
ASV1224,1101488
ASV0597,1101488
ASV0192,1101488
ASV1857,1101488
ASV1516,1101488
ASV6370,1101488
ASV0319,1101488
ASV1553,1101488
ASV0014,1101488
ASV0120,1101488
ASV3471,1101488
ASV5848,1101488
ASV5550,1101488
ASV2957,579680
ASV1316,571698
ASV3884,556915
ASV1304,579147
ASV2624,4343672
ASV0235,2111163
ASV3070,3808207
ASV0517,846710
ASV2117,846710
ASV2578,846710
ASV1095,846710
ASV1022,706878
ASV1437,4455956
ASV2221,220524
ASV1632,302553
ASV3285,579462
ASV1439,728926
ASV3227,653179
ASV4959,813352
ASV3994,1106060
ASV1469,704655
ASV0673,704655
ASV3595,141636
ASV3529,1021984
ASV4746,821717
ASV1387,821717
ASV5107,821717
ASV3535,1053100
ASV2308,2368865
ASV1125,208315
ASV1442,809490
ASV5332,592272
ASV3743,139337
ASV3611,845502
ASV0556,939811
ASV0024,939811
ASV4239,939811
ASV0412,586280
ASV2905,586280
ASV0260,586280
ASV0213,586280
ASV1783,256215
ASV3670,4395040
ASV1041,572643
ASV1059,1130506
ASV3609,584392
ASV0449,157142
ASV3418,794581
ASV1901,568419
ASV1936,567703
ASV2925,719608
ASV0672,894719
ASV0801,345793
ASV2137,345793
ASV1506,363017
ASV1276,753792
ASV0814,410196
ASV3990,823246
ASV2364,4304095
ASV0621,516115
ASV0208,155812
ASV1714,290401
ASV2601,850214
ASV1777,4419793
ASV2517,4419793
ASV3435,810076
ASV0537,176591
ASV2712,4164931
ASV0848,195157
ASV2217,195157
ASV1046,562576
ASV2132,242384
ASV1852,176828
ASV0802,996116
ASV1979,996116
ASV3599,996116
ASV2000,827050
ASV0646,252788
ASV2498,208492
ASV1547,208492
ASV3007,529444
ASV1410,302194
ASV1927,2994818
ASV3275,172296
ASV0764,826611
ASV2109,660633
ASV3987,1715188
ASV4059,793359
ASV3715,1135026
ASV2032,511461
ASV0273,511461
ASV2056,761408
ASV1932,4376154
ASV1082,833372
ASV0733,818315
ASV0512,818315
ASV0797,511866
ASV1870,572138
ASV3004,1806896
ASV0429,1034645
ASV0574,1034645
ASV1113,1034645
ASV2353,1034645
ASV0548,1034645
ASV1122,1106324
ASV0908,1106324
ASV2683,1106324
ASV3661,239506
ASV1952,585394
ASV2194,692510
ASV1154,804526
ASV0616,851323
ASV0882,910853
ASV0799,550996
ASV1924,683674
ASV3589,572586
ASV6471,572586
ASV1283,266984
ASV1847,545721
ASV3443,50109
ASV2200,1051475
ASV2150,687206
ASV1724,515299
ASV3531,1113958
ASV4187,918840
ASV1829,4343647
ASV3395,282458
ASV4358,248432
ASV4725,248432
ASV0357,248432
ASV0130,248432
ASV2909,673048
ASV0062,673048
ASV3459,673048
ASV4317,673048
ASV2263,227169
ASV1716,304089
ASV3965,293191
ASV2852,306756
ASV3226,353292
ASV3114,353292
ASV3870,301294
ASV2988,4335557
